year,quarter,region,city,district,prop_type,prop_type_en,prop_class,prop_class_en,deed_count,total_price,area_m2,avg_ppm2,max_ppm2,min_ppm2
2024,1,الرياض,الرياض,العوالي,فيلا,villa,سكني,residential,22,19087309.0,4919.19,3742.86188045526,4326.81,3389.44
2024,1,الرياض,الرياض,العود,أرض,land,تجاري,commercial,2,1465000.0,982.88,,,
2024,1,الرياض,الرياض,العود,أرض,land,سكني,residential,21,7451050.8,3478.54,2017.05117284281,3651.01,1179.64
2024,1,الرياض,الرياض,العود,عمارة,building,سكني,residential,1,400000.0,196.0,,,
2024,1,الرياض,الرياض,الغدير,أرض,land,تجاري,commercial,2,165175000.0,11715.0,,,
2024,1,الرياض,الرياض,الغدير,أرض,land,سكني,residential,4,15781603.47,3398.0,,,
2024,1,الرياض,الرياض,الغدير,شقة,apartment,سكني,residential,8,9802400.0,952.35,10464.2883305252,18090.7953123222,7966.91
2024,1,الرياض,الرياض,الغنامية,أرض,land,تجاري,commercial,2,4860000.0,4860.0,,,
2024,1,الرياض,الرياض,الغنامية,أرض,land,سكني,residential,32,6184931.1,11705.13,559.114426344624,625.0,481.28
2024,1,الرياض,الرياض,الغنامية,فيلا,villa,سكني,residential,42,27121588.5,24864.186,925.918987346955,1406.25,750.0
2024,1,الرياض,الرياض,الفاخرية,أرض,land,سكني,residential,2,2250000.0,977.25,,,
2024,1,الرياض,الرياض,الفاروق,أرض,land,تجاري,commercial,26,112500236.5,47790.27,2706.44853049591,3000.0,2415.97
2024,1,الرياض,الرياض,الفاروق,أرض,land,سكني,residential,69,150644789.95,73720.61,2668.01912336425,3030.3,2082.1
2024,1,الرياض,الرياض,الفرسان,أرض,land,سكني,residential,19,7481666.0,17077.6,469.79265925974,500.0,444.6
2024,1,الرياض,الرياض,الفلاح,أرض,land,سكني,residential,1,161726550.0,21563.5,,,
2024,1,الرياض,الرياض,الفلاح,شقة,apartment,سكني,residential,1,1000000.0,204.74,,,
2024,1,الرياض,الرياض,الفلاح,فيلا,villa,سكني,residential,1,7350000.0,1050.0,,,
2024,1,الرياض,الرياض,الفوطة,أرض,land,سكني,residential,2,547000.0,256.26,,,
2024,1,الرياض,الرياض,الفيحاء,أرض,land,تجاري,commercial,8,34131381.66,10219.71,3153.78485889592,3793.1,3001.52
2024,1,الرياض,الرياض,الفيحاء,أرض,land,سكني,residential,5,4825000.0,1913.7,,,
2024,1,الرياض,الرياض,الفيحاء,شقة,apartment,سكني,residential,20,14770164.0,3227.07,4682.75223797472,5391.16,3893.25
2024,1,الرياض,الرياض,الفيحاء,فيلا,villa,سكني,residential,21,29951278.33,6330.1,5251.51707754783,6175.9,3866.67
2024,1,الرياض,الرياض,الفيصلية,أرض,land,تجاري,commercial,2,12539991.08,4493.94,,,
2024,1,الرياض,الرياض,الفيصلية,أرض,land,سكني,residential,12,122748408.7,36508.34,1983.09953123212,2600.0,1116.52
2024,1,الرياض,الرياض,القادسية,أرض,land,تجاري,commercial,13,502284132.0,619575.42,2811.27129750983,3000.0,2000.0
2024,1,الرياض,الرياض,القادسية,أرض,land,سكني,residential,71,80442619.58,31489.92,2786.69878076403,3000.0,2450.0
2024,1,الرياض,الرياض,القادسية,شقة,apartment,سكني,residential,83,63078072.0,12902.8,5051.52920939962,5988.73,4300.28
2024,1,الرياض,الرياض,القادسية,فيلا,villa,سكني,residential,27,42397201.63,8140.83,5359.95858970093,6080.0,4200.0
2024,1,الرياض,الرياض,القدس,أرض,land,تجاري,commercial,12,93770000.0,17569.4,5600.0,5600.0,5600.0
2024,1,الرياض,الرياض,القدس,أرض,land,سكني,residential,18,40604429.37,9974.99,4306.70640147938,4888.89,3809.52
2024,1,الرياض,الرياض,القدس,شقة,apartment,سكني,residential,56,51518346.67,7692.49,6810.64534029487,7875.25,5852.27
2024,1,الرياض,الرياض,القدس,فيلا,villa,سكني,residential,10,23585000.0,3256.43,7058.56488933207,8204.24,6724.64
2024,1,الرياض,الرياض,القيروان,أرض,land,تجاري,commercial,24,556486813.5,54832.14,7187.49737669206,14500.0,3950.0
2024,1,الرياض,الرياض,القيروان,أرض,land,سكني,residential,30,88452207.09,19199.428,5762.48014427332,6909.09,3850.0
2024,1,الرياض,الرياض,القيروان,شقة,apartment,سكني,residential,140,156797605.43,18683.26,8143.44028276094,9466.35,7007.78
2024,1,الرياض,الرياض,القيروان,فيلا,villa,سكني,residential,38,160494675.5,15882.78,9616.24374374864,12142.8571428571,7700.0
2024,1,الرياض,الرياض,المحمدية,أرض,land,تجاري,commercial,1,55000000.0,1625.0,,,
2024,1,الرياض,الرياض,المحمدية,أرض,land,سكني,residential,5,35662000.0,4726.0,,,
2024,1,الرياض,الرياض,المحمدية,شقة,apartment,سكني,residential,62,79583000.0,7550.21,10184.4047805516,10971.95,9745.44
2024,1,الرياض,الرياض,المحمدية,فيلا,villa,سكني,residential,22,97495218.01,8595.81,12605.2644097207,14895.39,10000.0
2024,1,الرياض,الرياض,المدينة الصناعية الجديدة,أرض,land,تجاري,commercial,6,15401213.0,11699.69,1196.52739001818,1350.0,1100.0
2024,1,الرياض,الرياض,المدينة الصناعية الجديدة,فيلا,villa,سكني,residential,9,15790400.0,10800.0,1347.95833333333,2166.67,1150.0
2024,1,الرياض,الرياض,المربع,أرض,land,تجاري,commercial,4,47836402.0,6310.97,,,
2024,1,الرياض,الرياض,المربع,أرض,land,سكني,residential,15,50144576.44,9651.955,4304.68047974199,6310.14,3504.84
2024,1,الرياض,الرياض,المربع,شقة,apartment,سكني,residential,1,550000.0,151.94,,,
2024,1,الرياض,الرياض,المربع,فيلا,villa,سكني,residential,1,1140000.0,475.0,,,
2024,1,الرياض,الرياض,المرسلات,أرض,land,تجاري,commercial,7,31071356.24,6109.5,6403.24963072378,7694.94,3333.33
2024,1,الرياض,الرياض,المرسلات,أرض,land,سكني,residential,5,8875166.0,2438.0,,,
2024,1,الرياض,الرياض,المرسلات,شقة,apartment,سكني,residential,4,6410000.0,767.15,,,
2024,1,الرياض,الرياض,المرسلات,فيلا,villa,سكني,residential,3,10593800.0,1230.0,,,
2024,1,الرياض,الرياض,المرقب,أرض,land,تجاري,commercial,2,1450000.0,161.21,,,
2024,1,الرياض,الرياض,المرقب,أرض,land,سكني,residential,4,7275000.0,1465.16,,,
2024,1,الرياض,الرياض,المرقب,عمارة,building,سكني,residential,1,650000.0,288.16,,,
2024,1,الرياض,الرياض,المروة,أرض,land,تجاري,commercial,6,17271000.0,5315.0,1804.30107526882,1850.0,1755.56
2024,1,الرياض,الرياض,المروة,أرض,land,سكني,residential,12,11109759.0,4582.53,2348.10744707051,4425.0,888.89
2024,1,الرياض,الرياض,المروة,شقة,apartment,سكني,residential,9,3898188.0,1594.3766,2448.71378592825,3271.68,1493.88
2024,1,الرياض,الرياض,المروة,عمارة,building,سكني,residential,1,1260000.0,414.09,,,
2024,1,الرياض,الرياض,المروة,فيلا,villa,سكني,residential,2,1621125.0,386.84,,,
2024,1,الرياض,الرياض,المروج,أرض,land,تجاري,commercial,7,137729676.0,8632.0,15873.0,15873.0,15873.0
2024,1,الرياض,الرياض,المروج,أرض,land,سكني,residential,17,106342649.0,13503.0,7844.31274575621,15873.0,4971.49
2024,1,الرياض,الرياض,المروج,شقة,apartment,سكني,residential,9,11559128.68,1076.45,10325.2452734362,12224.89,9261.97
2024,1,الرياض,الرياض,المروج,فيلا,villa,سكني,residential,4,14250000.0,1968.04,,,
2024,1,الرياض,الرياض,المشاعل,أرض,land,تجاري,commercial,18,62263868.0,37136.32,1676.62999457135,2800.0,1200.0
2024,1,الرياض,الرياض,المشاعل,أرض,land,سكني,residential,8,16689700.0,11623.0,1468.71994919713,1700.0,1239.9
2024,1,الرياض,الرياض,المشرق,أرض,land,تجاري,commercial,3,6125000.0,3800.0,,,
2024,1,الرياض,الرياض,المشرق,أرض,land,سكني,residential,101,72676000.0,114436.94,649.004506136017,783.908045977012,555.555555555556
2024,1,الرياض,الرياض,المصانع,أرض,land,تجاري,commercial,6,19890000.0,9150.0,2240.90909090909,2550.0,2153.85
2024,1,الرياض,الرياض,المصانع,أرض,land,سكني,residential,19,72722500.0,37195.73,2319.23821820529,2500.0,2150.0
2024,1,الرياض,الرياض,المصفاة,أرض,land,تجاري,commercial,43,328902489.58,1022376.71,1022.54544302788,1466.67,666.67
2024,1,الرياض,الرياض,المصفاة,أرض,land,سكني,residential,232,201129894.41,512700.362000002,651.71493754696,1005.3,433.41
2024,1,الرياض,الرياض,المصيف,أرض,land,تجاري,commercial,8,103481250.01,10127.7,8219.63185933247,10833.33,4669.89
2024,1,الرياض,الرياض,المصيف,أرض,land,سكني,residential,15,35979790.0,8223.3,4590.3358215131,5300.0,3700.0
2024,1,الرياض,الرياض,المصيف,شقة,apartment,سكني,residential,7,7108000.0,747.5,7721.54550624009,8438.34,7063.44
2024,1,الرياض,الرياض,المصيف,فيلا,villa,سكني,residential,13,38535858.0,5513.185,6383.3803633438,8211.72,3663.04347826087
2024,1,الرياض,الرياض,المعذر,أرض,land,تجاري,commercial,10,359649200.0,40214.22,7503.03110222232,10353.54,6033.18
2024,1,الرياض,الرياض,المعذر,أرض,land,سكني,residential,30,123570672.0,17887.24,6935.28502655748,11818.18,5300.0
2024,1,الرياض,الرياض,المعذر,شقة,apartment,سكني,residential,53,71743113.0,6638.44,9003.45717719183,10837.69,8275.36
2024,1,الرياض,الرياض,المعذر,فيلا,villa,سكني,residential,2,4250000.0,514.95,,,
2024,1,الرياض,الرياض,المعيزيلة,أرض,land,تجاري,commercial,10,124872921.77,67938.16,2414.74950442506,2533.33,2350.0
2024,1,الرياض,الرياض,المعيزيلة,أرض,land,سكني,residential,18,19024790.0,8751.5,2194.29430594626,2800.0,1666.67
2024,1,الرياض,الرياض,المعيزيلة,شقة,apartment,سكني,residential,4,1922475.0,389.26,,,
2024,1,الرياض,الرياض,المعيزيلة,فيلا,villa,سكني,residential,12,17303046.9,3673.45,4731.03433796772,5192.26,4102.56
2024,1,الرياض,الرياض,الملز,أرض,land,تجاري,commercial,4,19381100.0,3690.1,,,
2024,1,الرياض,الرياض,الملز,أرض,land,سكني,residential,37,54422394.0,21345.27,2613.7899051031,2910.05,1997.9
2024,1,الرياض,الرياض,الملز,شقة,apartment,سكني,residential,10,3006807.0,1252.31,1808.34151835999,6026.33,6.19
2024,1,الرياض,الرياض,الملز,فيلا,villa,سكني,residential,14,32047799.99,6289.58,4654.80582114511,5652.0,3428.57
2024,1,الرياض,الرياض,الملقا,أرض,land,تجاري,commercial,13,880117161.14,58603.3,11293.7859422799,16000.0,10000.0
2024,1,الرياض,الرياض,الملقا,أرض,land,سكني,residential,39,144292824.62,26035.77,6453.7777531619,8260.87,4250.0
2024,1,الرياض,الرياض,الملقا,شقة,apartment,سكني,residential,360,389732969.23,47361.76,8246.47603702941,9649.4,6696.84
2024,1,الرياض,الرياض,الملقا,فيلا,villa,سكني,residential,120,760960222.6,60599.8324,12534.2235110181,14287.47,9802.38
2024,1,الرياض,الرياض,الملك سلمان,أرض,land,زراعي,agricultural,1,150000.0,2000.0,,,
2024,1,الرياض,الرياض,الملك سلمان,أرض,land,تجاري,commercial,8,101080662.5,37144.65,2430.84071461985,7250.0,1240.0
2024,1,الرياض,الرياض,الملك سلمان,أرض,land,سكني,residential,15,109174694.76,78464.64,1358.83041337285,6694.87,1240.0
2024,1,الرياض,الرياض,الملك سلمان,شقة,apartment,سكني,residential,37,46332150.0,4923.25,9246.1300260883,10921.5,8136.76
2024,1,الرياض,الرياض,الملك سلمان,فيلا,villa,سكني,residential,2,4195000.0,914.48,,,
2024,1,الرياض,الرياض,الملك عبدالعزيز,أرض,land,تجاري,commercial,2,21708290.0,3125.0,,,
2024,1,الرياض,الرياض,الملك عبدالعزيز,أرض,land,سكني,residential,6,20150000.0,3055.34,6368.46422866025,6412.51,6300.0
2024,1,الرياض,الرياض,الملك عبدالله,أرض,land,تجاري,commercial,1,1645324.45,213.75,,,
2024,1,الرياض,الرياض,الملك عبدالله,أرض,land,سكني,residential,10,28307094.0,4192.645,6266.32302405498,8250.0,5500.0
2024,1,الرياض,الرياض,الملك عبدالله,شقة,apartment,سكني,residential,2,1100000.0,273.18,,,
2024,1,الرياض,الرياض,الملك فهد,أرض,land,تجاري,commercial,7,110937390.0,10355.75,11000.223902069,12514.48,5999.45
2024,1,الرياض,الرياض,الملك فهد,أرض,land,سكني,residential,20,46252695.94,11981.0,4354.40227572331,4800.0,3929.82
2024,1,الرياض,الرياض,الملك فهد,فيلا,villa,سكني,residential,12,35197000.0,4589.02,7863.88661043095,10000.0,6363.63636363636
2024,1,الرياض,الرياض,الملك فيصل,أرض,land,تجاري,commercial,15,83417440.98,19670.0,3979.50219619326,4400.0,3500.0
2024,1,الرياض,الرياض,الملك فيصل,أرض,land,سكني,residential,13,23925277.79,7514.5,3031.36075035139,4000.0,1333.33
2024,1,الرياض,الرياض,الملك فيصل,شقة,apartment,سكني,residential,57,44306311.0,8256.74,5338.76306926011,5850.96,5073.69
2024,1,الرياض,الرياض,الملك فيصل,فيلا,villa,سكني,residential,12,25150000.0,4099.925,6639.00135973471,8000.0,5333.33
2024,1,الرياض,الرياض,المناخ,أرض,land,تجاري,commercial,4,14045100.0,6086.98,,,
2024,1,الرياض,الرياض,المناخ,أرض,land,سكني,residential,27,19196437.5,16506.171,1203.15511108674,1440.0,1000.0
2024,1,الرياض,الرياض,المنار,أرض,land,تجاري,commercial,3,13377500.0,3050.0,,,
2024,1,الرياض,الرياض,المنار,أرض,land,سكني,residential,6,9375000.0,3600.0,2604.16666666667,3200.0,2200.0
2024,1,الرياض,الرياض,المنار,شقة,apartment,سكني,residential,13,10247000.0,1798.2,5738.93770284176,6123.09,5070.99
2024,1,الرياض,الرياض,المنار,فيلا,villa,سكني,residential,8,14550000.0,3307.91,4441.62436548223,4500.0,4347.83
2024,1,الرياض,الرياض,المنصورة (خنشليلة),أرض,land,تجاري,commercial,7,17650000.0,4482.0,3940.76305220884,4315.48,3412.7
2024,1,الرياض,الرياض,المنصورة (خنشليلة),أرض,land,سكني,residential,16,23737300.0,9407.64,2410.9176335563,2933.33,1920.0
2024,1,الرياض,الرياض,المنصورة (خنشليلة),شقة,apartment,سكني,residential,3,1918574.23,477.838,,,
2024,1,الرياض,الرياض,المنصورية,أرض,land,تجاري,commercial,9,47104000.02,55077.09,954.865863794228,1700.0,750.0
2024,1,الرياض,الرياض,المنصورية,أرض,land,سكني,residential,2,2360000.0,1000.0,,,
2024,1,الرياض,الرياض,المهدية,أرض,land,تجاري,commercial,94,212508317.0,63493.13,3142.46309515748,3600.0,2700.0
2024,1,الرياض,الرياض,المهدية,أرض,land,سكني,residential,157,216711111.34,85001.105,2583.32544645038,2888.89,2222.22
2024,1,الرياض,الرياض,المهدية,شقة,apartment,سكني,residential,48,32564413.0,6862.43,4807.39148942717,5144.36,4428.87
2024,1,الرياض,الرياض,المهدية,فيلا,villa,سكني,residential,273,456213297.76,96745.87,4648.85278805963,6349.21,3809.52
2024,1,الرياض,الرياض,المونسية,أرض,land,تجاري,commercial,21,293893525.0,47115.29,4414.05845793841,5600.0,4100.0
2024,1,الرياض,الرياض,المونسية,أرض,land,سكني,residential,81,129447840.56,37584.18,3915.65613141053,4444.44,2880.0
2024,1,الرياض,الرياض,المونسية,شقة,apartment,سكني,residential,237,203153854.0,35107.0,5576.04893672033,6465.77,4648.87
